Customer_ID,Transaction_Date,Transaction_Amount,Transaction_Type,Merchant_Category,Monthly_Income,Account_Balance,KYC_Status,Region,Risk_Level,Card_Type,Spending_Level,Gender,Age
CUST4995,07-04-2025,9744.53,Credit,Travel,192586,20955.9,Completed,South,Low,Silver,Low,Other,50
CUST1313,11-05-2025,4618,Credit,Restaurants,79014,18878.01,Completed,East,Low,Gold,Moderate,Other,62
CUST5847,02-11-2024,9795.33,Debit,Online Shopping,83353,11202.62,Completed,West,Medium,Gold,High,Male,56
CUST3661,01-02-2025,1979.61,Debit,Entertainment,94611,20773.64,Completed,South,Low,Silver,Moderate,Male,29
CUST6543,08-03-2025,5484.28,Debit,Travel,40255,1130.61,Not Started,West,Medium,Silver,Low,Female,22
CUST4154,27-03-2025,4365.81,Debit,Online Shopping,135059,11715.23,Completed,South,Low,Platinum,High,Female,46
CUST9586,16-01-2025,4234.95,Credit,Entertainment,103844,11049.71,Completed,West,Low,Platinum,Low,Female,35
CUST1257,04-05-2025,9734.16,Debit,Bills,79879,2549.57,Pending,North,Low,Platinum,Low,Other,22
CUST3564,11-08-2024,6885.58,Credit,Healthcare,104783,12742.29,Pending,West,Low,Silver,Moderate,Female,46
CUST3749,19-03-2025,2200.99,Debit,Entertainment,177259,12751.74,Completed,East,Low,Silver,Moderate,Other,45
CUST5998,07-03-2025,6286.64,Debit,Restaurants,155118,10291.75,Completed,West,Low,Silver,High,Female,65
CUST1523,27-10-2024,6074.26,Credit,Groceries,195979,20066.77,Pending,South,Low,Gold,Moderate,Male,35
CUST8159,20-07-2024,6218.26,Debit,Bills,118850,6525.45,Not Started,East,Low,Gold,Moderate,Male,49
CUST8726,21-02-2025,2899.53,Debit,Restaurants,98294,6798.38,Completed,North,Low,Silver,Moderate,Male,37
CUST7122,09-09-2024,3879.12,Credit,Online Shopping,118815,7523.74,Pending,South,Low,Silver,Moderate,Other,64
CUST3295,19-11-2024,6124.78,Credit,Groceries,92878,3745.47,Not Started,South,Medium,Platinum,Moderate,Other,61
CUST3731,05-03-2025,2778.81,Credit,Groceries,76041,18479.63,Pending,East,Low,Gold,Moderate,Male,49
CUST6207,18-10-2024,6222.39,Debit,Online Shopping,54954,9425.25,Not Started,South,Low,Platinum,High,Other,29
CUST5636,25-03-2025,3119.65,Debit,Healthcare,58555,7472.55,Completed,East,Low,Platinum,Low,Female,41
CUST5607,27-02-2025,1954.68,Debit,Entertainment,74297,21734.39,Pending,West,High,Platinum,Low,Female,61
CUST7603,28-05-2025,6138.89,Debit,Travel,135670,29149.13,Not Started,North,Low,Silver,Moderate,Other,29
CUST6782,21-02-2025,2172.29,Debit,Restaurants,194877,667.97,Pending,South,Low,Gold,Low,Male,53
CUST8592,18-04-2025,4411.39,Debit,Groceries,119899,28289.71,Completed,North,Low,Gold,Low,Female,53
CUST5697,12-07-2025,8742.88,Credit,Restaurants,68624,9310.64,Pending,East,Low,Gold,Moderate,Other,53
CUST3556,02-05-2025,2138.05,Debit,Groceries,119420,6120.92,Completed,East,Medium,Silver,High,Female,37
CUST5517,03-10-2024,2842.52,Credit,Entertainment,186716,3845.75,Not Started,East,Medium,Silver,Low,Other,58
CUST4112,18-10-2024,3246.91,Credit,Online Shopping,95314,27942.9,Completed,South,Medium,Gold,Moderate,Female,43
CUST6519,24-07-2024,8530.33,Debit,Restaurants,137260,20119.61,Completed,East,Low,Gold,Moderate,Male,61
CUST6595,23-11-2024,7306.4,Credit,Entertainment,187813,6688.89,Completed,West,Low,Silver,Moderate,Female,39
CUST2866,07-11-2024,976.48,Credit,Travel,175968,20222.32,Completed,East,Low,Silver,Moderate,Other,53
CUST5872,31-10-2024,5761.85,Debit,Healthcare,175008,2794.87,Completed,West,Medium,Gold,High,Other,49
CUST9659,04-06-2025,5788.26,Credit,Restaurants,53806,16449.97,Pending,West,Low,Silver,Low,Male,19
CUST2860,07-04-2025,7136.15,Credit,Online Shopping,37514,6324.23,Completed,North,Low,Silver,Moderate,Male,38
CUST6769,16-11-2024,8230.66,Debit,Entertainment,63090,2160.49,Completed,West,Medium,Silver,Moderate,Female,37
CUST3603,04-12-2024,2289.63,Credit,Travel,123391,3326.28,Not Started,West,Low,Gold,Moderate,Other,27
CUST1485,02-04-2025,5167.3,Debit,Restaurants,176622,16844.03,Completed,North,Low,Platinum,Low,Female,54
CUST4349,06-11-2024,8965.03,Credit,Entertainment,51309,16125.48,Not Started,East,High,Gold,Moderate,Other,56
CUST2176,24-08-2024,9412,Credit,Healthcare,192731,1476.65,Not Started,South,Low,Platinum,High,Female,54
CUST9408,11-02-2025,1984.48,Credit,Bills,105316,22505.43,Pending,East,Low,Gold,Moderate,Female,58
CUST2727,05-09-2024,5323.47,Debit,Online Shopping,124816,24849.08,Completed,West,Medium,Gold,Moderate,Other,64
CUST2877,06-03-2025,3396.85,Debit,Healthcare,110214,26626.24,Pending,South,Medium,Platinum,Moderate,Other,45
CUST4089,06-07-2025,1931.97,Credit,Travel,191707,25817.89,Completed,North,Low,Platinum,Moderate,Other,19
CUST1530,17-06-2025,1264.04,Debit,Bills,95043,3115.83,Completed,West,Low,Silver,Moderate,Male,21
CUST8091,16-02-2025,2976.87,Credit,Entertainment,78193,23101.63,Completed,South,Low,Platinum,Low,Female,29
CUST3638,24-07-2024,8742.59,Debit,Travel,105116,23849.44,Completed,North,Low,Gold,High,Male,20
CUST7248,05-11-2024,3492.87,Debit,Travel,179626,26617.8,Pending,South,Low,Gold,Moderate,Female,68
CUST6978,07-06-2025,7426.71,Debit,Healthcare,93096,26847.73,Pending,West,Low,Gold,High,Female,30
CUST6207,12-02-2025,5395.26,Credit,Online Shopping,111736,9534.39,Completed,South,Low,Silver,Moderate,Female,50
CUST5242,07-01-2025,3246.04,Credit,Groceries,151568,14768.17,Completed,East,Low,Gold,Moderate,Male,39
CUST7339,01-03-2025,6074.55,Credit,Groceries,90320,2665.58,Not Started,North,Low,Silver,Moderate,Female,25
CUST7660,02-10-2024,5318.02,Credit,Restaurants,43841,3585.99,Completed,North,Low,Gold,Moderate,Male,49
CUST6065,12-09-2024,1789.89,Debit,Travel,100993,15092.94,Completed,East,Medium,Silver,Low,Other,60
CUST1923,30-10-2024,2230.03,Debit,Entertainment,57385,15984.84,Completed,East,Medium,Silver,Moderate,Female,44
CUST9713,08-05-2025,9724.35,Debit,Travel,179729,13459.08,Completed,North,Low,Silver,High,Other,53
CUST4593,01-08-2024,4331.52,Credit,Groceries,39976,8956.08,Completed,East,Low,Silver,Moderate,Female,27
CUST8410,28-06-2025,1126.48,Debit,Healthcare,102941,5653.61,Completed,East,Low,Platinum,Low,Female,49
CUST2075,10-11-2024,4185.16,Credit,Entertainment,156143,12704.41,Completed,North,Low,Silver,Moderate,Female,51
CUST5375,08-09-2024,5183.94,Debit,Entertainment,126600,1904.63,Completed,North,Low,Silver,Low,Female,52
CUST4372,30-09-2024,6351.88,Debit,Online Shopping,188589,7127.07,Pending,South,Low,Silver,Low,Other,37
CUST6884,28-12-2024,9502.88,Credit,Groceries,133259,27188.67,Completed,South,Low,Silver,Low,Other,63
CUST7932,29-09-2024,4842.02,Credit,Travel,184730,9721.88,Not Started,North,Low,Platinum,Low,Other,24
CUST5869,07-02-2025,7368.92,Credit,Online Shopping,70064,24677.87,Pending,South,Low,Platinum,High,Other,34
CUST1189,16-12-2024,568.1,Credit,Travel,62435,26513.02,Pending,West,Medium,Gold,Low,Female,35
CUST4613,03-01-2025,6472.65,Debit,Travel,161938,1162.15,Pending,West,Low,Platinum,Moderate,Male,41
CUST4535,01-12-2024,5296.83,Credit,Travel,159856,19766.44,Completed,South,Low,Platinum,Moderate,Male,63
CUST5073,16-07-2025,9315.84,Credit,Restaurants,114152,17317.98,Completed,North,Medium,Gold,Low,Other,63
CUST9547,22-04-2025,5568.09,Credit,Restaurants,32656,16774.08,Pending,South,Low,Silver,Moderate,Male,21
CUST2604,03-11-2024,5954.35,Credit,Online Shopping,137388,16773.64,Completed,West,Low,Platinum,Low,Female,35
CUST9285,01-10-2024,6589.83,Debit,Entertainment,27659,22267.04,Completed,East,Low,Silver,Moderate,Male,51
CUST1781,22-09-2024,8640.93,Credit,Travel,121711,5201.67,Pending,West,High,Gold,High,Male,36
CUST7440,19-04-2025,6282.62,Credit,Entertainment,86316,14449.19,Completed,South,Low,Gold,Moderate,Other,47
CUST5713,08-04-2025,8945.52,Credit,Entertainment,149693,24090.14,Completed,East,Low,Silver,Low,Female,46
CUST6195,19-03-2025,1084.77,Credit,Travel,36836,28300.14,Pending,North,Low,Platinum,Moderate,Other,30
CUST8527,17-06-2025,4740.39,Debit,Bills,43360,22940.23,Not Started,South,Low,Gold,Moderate,Female,66
CUST9213,23-05-2025,4265.09,Debit,Entertainment,83921,13467.71,Completed,North,High,Platinum,Moderate,Female,36
CUST5794,10-02-2025,8978.78,Credit,Healthcare,29576,9212.06,Pending,East,Low,Gold,High,Female,20
CUST8535,30-07-2024,403.42,Credit,Entertainment,129831,22597.21,Completed,East,Medium,Gold,Low,Female,20
CUST6107,08-08-2024,235.58,Debit,Bills,197990,10751.61,Completed,West,Low,Platinum,Low,Female,40
CUST5764,21-02-2025,2012.12,Debit,Bills,137915,6525.08,Completed,North,Low,Gold,Low,Male,33
CUST8135,10-09-2024,2972.23,Credit,Bills,151288,18383.77,Completed,West,Low,Gold,Low,Male,20
CUST1751,04-08-2024,5052.02,Credit,Healthcare,168114,28735.44,Completed,West,Low,Gold,Low,Male,31
CUST8156,22-05-2025,7045.75,Credit,Online Shopping,69218,17615.47,Not Started,North,Low,Gold,Moderate,Other,30
CUST7458,31-03-2025,3750.38,Debit,Travel,74593,28584.24,Completed,South,Low,Platinum,Low,Female,18
CUST7984,06-07-2025,7407.28,Credit,Restaurants,141212,13121.89,Completed,North,Low,Gold,Low,Other,27
CUST9765,25-02-2025,8563.2,Credit,Groceries,50570,11618.1,Pending,West,Low,Gold,High,Male,35
CUST9780,02-10-2024,3637.44,Debit,Online Shopping,173834,13025.86,Completed,East,Low,Silver,Moderate,Other,42
CUST4626,26-10-2024,8329.51,Credit,Bills,81550,1499.67,Pending,West,Low,Platinum,Low,Male,40
CUST2242,15-05-2025,6140.65,Debit,Bills,56695,28784.07,Completed,West,Low,Silver,Low,Other,21
CUST3553,15-10-2024,4296.73,Debit,Healthcare,31462,10111.58,Completed,East,Low,Silver,High,Male,66
CUST7587,23-06-2025,4135.52,Credit,Online Shopping,137881,18951.9,Completed,North,Medium,Platinum,Moderate,Female,57
CUST3597,17-09-2024,7882.9,Debit,Bills,172555,15613.35,Completed,North,Low,Platinum,Low,Male,35
CUST5371,25-06-2025,1637.52,Credit,Bills,134420,13171.59,Pending,South,Low,Gold,Moderate,Other,30
CUST2936,22-12-2024,9085.48,Debit,Online Shopping,159045,12554.11,Completed,East,Low,Silver,Moderate,Other,65
CUST5350,17-11-2024,4756.6,Credit,Travel,51527,23426.24,Pending,West,Medium,Platinum,High,Male,38
CUST8906,05-06-2025,5803.36,Debit,Restaurants,122646,27173.06,Completed,North,Low,Gold,High,Female,21
CUST1254,12-09-2024,1604.1,Debit,Restaurants,103188,25296.4,Completed,North,Low,Silver,Low,Female,60
CUST4339,31-03-2025,9258.15,Credit,Online Shopping,53934,12940.77,Completed,North,Low,Silver,Moderate,Male,55
CUST3224,08-04-2025,229.72,Credit,Healthcare,56096,11657.43,Completed,North,Low,Platinum,Moderate,Male,30
CUST1561,17-07-2025,2085.76,Debit,Healthcare,106033,16454.89,Completed,East,Low,Platinum,High,Male,44
CUST6902,29-12-2024,1637.06,Debit,Online Shopping,165952,20414.25,Not Started,West,Low,Gold,Low,Male,40
CUST8698,25-07-2024,2095.7,Credit,Travel,82223,669.87,Completed,North,Medium,Silver,High,Female,27
CUST6174,06-11-2024,9322.9,Debit,Healthcare,35261,21934.61,Completed,East,Low,Silver,Low,Other,67
CUST6892,01-04-2025,9880.08,Debit,Travel,175928,7267.54,Pending,West,Medium,Platinum,High,Other,36
CUST1795,27-11-2024,1697.54,Debit,Groceries,178477,18110.71,Not Started,South,Medium,Platinum,Moderate,Male,52
CUST7535,15-10-2024,8895.16,Credit,Restaurants,128301,18156.7,Completed,West,Medium,Silver,Low,Female,64
CUST2472,14-04-2025,5969.27,Debit,Groceries,137367,6677.22,Not Started,West,Low,Platinum,Moderate,Other,53
CUST7566,31-10-2024,1673.51,Credit,Travel,113732,23267.25,Completed,West,Low,Platinum,Moderate,Other,53
CUST9857,17-03-2025,2765.89,Credit,Online Shopping,174087,14365.98,Completed,North,Low,Platinum,Low,Other,32
CUST3508,24-02-2025,5236.21,Debit,Travel,31957,3876.32,Completed,South,Low,Platinum,Low,Female,53
CUST3396,03-04-2025,6807.25,Debit,Entertainment,83607,12737.77,Completed,East,Low,Silver,Low,Other,34
CUST7696,03-04-2025,3259.88,Credit,Healthcare,184661,4136.24,Not Started,West,Low,Silver,Low,Other,65
CUST5260,13-02-2025,253.23,Credit,Travel,47590,29749.8,Completed,West,Low,Silver,Low,Female,56
CUST4260,20-07-2024,3788.16,Debit,Restaurants,29778,15302.61,Completed,West,Low,Silver,Moderate,Male,20
CUST2770,21-09-2024,7956.31,Debit,Bills,135418,25776.99,Completed,North,Low,Gold,Low,Other,19
CUST5702,22-06-2025,6252.03,Credit,Travel,153639,20721.14,Pending,North,Low,Silver,Moderate,Female,45
CUST9331,08-08-2024,9691.68,Debit,Healthcare,80159,9202.03,Completed,West,Medium,Platinum,Low,Male,22
CUST3768,04-09-2024,8604.9,Credit,Bills,153083,28163.52,Completed,West,Low,Silver,Moderate,Female,42
CUST6099,07-07-2025,8657.8,Debit,Groceries,37674,17938.63,Pending,South,Low,Platinum,Moderate,Other,42
CUST1124,28-04-2025,6417.1,Credit,Online Shopping,88781,11702.78,Completed,North,Low,Gold,High,Male,34
CUST8230,04-09-2024,583.71,Debit,Restaurants,54690,20930.62,Completed,North,Low,Silver,Moderate,Male,26
CUST1056,29-12-2024,3312.79,Credit,Restaurants,159533,26551.94,Completed,North,Low,Silver,Low,Male,55
CUST2537,19-08-2024,5395.83,Debit,Travel,75619,26176.83,Completed,East,Low,Gold,Moderate,Female,51
CUST6001,27-03-2025,9636.82,Credit,Travel,52639,1765.08,Pending,West,Medium,Silver,Moderate,Other,34
CUST3866,31-03-2025,9295.81,Credit,Online Shopping,99378,24130.33,Completed,West,Medium,Gold,Moderate,Female,50
CUST7252,30-03-2025,3918.86,Credit,Healthcare,133262,29613.21,Completed,East,Medium,Platinum,Moderate,Male,32
CUST8415,19-03-2025,8238.26,Debit,Restaurants,184795,20954.59,Completed,North,Low,Gold,Moderate,Other,51
CUST8920,11-09-2024,4519.66,Debit,Travel,69611,7036.2,Pending,East,Medium,Platinum,Low,Female,19
CUST5821,10-09-2024,5003.08,Debit,Restaurants,67134,29368.31,Completed,East,Medium,Silver,Low,Male,46
CUST9262,24-11-2024,426.85,Debit,Groceries,68723,28202.35,Completed,South,Low,Gold,Moderate,Other,34
CUST2642,01-04-2025,6504.68,Debit,Healthcare,63164,25186.43,Pending,North,High,Silver,Moderate,Other,40
CUST7184,15-07-2025,8822.62,Debit,Bills,86385,28743.32,Completed,West,Low,Gold,Moderate,Other,24
CUST6877,25-07-2024,280.53,Credit,Travel,109494,28889.19,Completed,North,Medium,Gold,Low,Other,48
CUST3725,21-07-2024,7894.86,Debit,Healthcare,154168,14433.77,Not Started,East,Medium,Gold,Moderate,Other,55
CUST8501,28-09-2024,6665.78,Credit,Healthcare,166990,26548.46,Completed,West,Low,Platinum,Moderate,Female,33
CUST2874,07-08-2024,4440.23,Credit,Healthcare,128455,28195.11,Completed,East,Low,Gold,Moderate,Female,57
CUST5463,02-01-2025,7664.02,Credit,Travel,77868,12615.33,Not Started,South,Low,Gold,Low,Other,36
CUST2396,09-03-2025,886.46,Credit,Online Shopping,181337,13273.1,Completed,South,Low,Silver,Moderate,Male,26
CUST8651,29-09-2024,918.93,Credit,Entertainment,100076,4939.31,Pending,East,Medium,Silver,High,Other,52
CUST6947,02-06-2025,5108.59,Credit,Travel,40056,17920.49,Pending,East,Low,Silver,Moderate,Female,64
CUST2866,25-05-2025,8512.97,Debit,Restaurants,121078,11834.1,Pending,East,Low,Gold,Moderate,Male,58
CUST1706,30-11-2024,8636.88,Debit,Entertainment,140176,13178.79,Completed,East,Medium,Silver,Low,Male,54
CUST6482,31-01-2025,313.59,Debit,Entertainment,184384,7011.71,Completed,West,Medium,Silver,Moderate,Male,66
CUST2527,21-06-2025,5456.07,Credit,Online Shopping,93254,28735.58,Pending,South,Low,Silver,High,Other,49
CUST8511,24-11-2024,106.99,Debit,Restaurants,66139,2547.88,Not Started,North,Low,Gold,Moderate,Female,22
CUST3043,17-07-2025,8138.52,Debit,Bills,103199,17315.74,Completed,West,Low,Platinum,High,Female,32
CUST1346,04-03-2025,1137.04,Debit,Online Shopping,27112,4891.27,Completed,North,Low,Silver,Low,Male,42
CUST2447,16-05-2025,8383.37,Debit,Healthcare,170523,29340.97,Completed,South,High,Silver,Moderate,Male,18
CUST8133,05-01-2025,7260.03,Debit,Online Shopping,68807,29009.75,Pending,East,Low,Silver,Moderate,Female,56
CUST8329,04-04-2025,255.06,Debit,Healthcare,100546,13537.93,Pending,South,Low,Silver,High,Female,48
CUST3393,30-01-2025,4928.24,Debit,Restaurants,144084,9947.56,Not Started,South,Low,Silver,Moderate,Male,61
CUST9328,08-07-2025,8448.85,Credit,Online Shopping,95601,23324.7,Pending,East,Medium,Platinum,High,Female,38
CUST7686,16-08-2024,5329.24,Credit,Groceries,101931,13823.78,Not Started,South,Low,Platinum,Moderate,Male,26
CUST7481,26-07-2024,7069.11,Debit,Healthcare,78185,7911.21,Completed,East,Low,Silver,Low,Other,53
CUST1889,02-02-2025,5969.95,Credit,Groceries,150243,15344.15,Completed,South,Medium,Silver,High,Female,31
CUST5248,07-03-2025,1659.03,Credit,Entertainment,132645,11316.95,Completed,East,Low,Silver,Low,Male,23
CUST3773,26-09-2024,1207.81,Credit,Groceries,43410,13041.03,Completed,South,Low,Silver,Low,Female,45
CUST7870,08-03-2025,3748.9,Credit,Travel,40660,9723.4,Completed,South,Low,Platinum,Low,Male,62
CUST1643,29-04-2025,2711.86,Credit,Entertainment,90672,3352.35,Pending,West,High,Gold,Low,Other,50
CUST6290,20-11-2024,886.27,Debit,Groceries,151222,21263.42,Completed,North,Low,Platinum,High,Other,53
CUST6379,20-10-2024,9075.47,Debit,Travel,91439,10075.99,Not Started,West,Low,Gold,Low,Male,29
CUST8395,11-02-2025,9952.35,Credit,Healthcare,67976,9100.78,Completed,South,Low,Platinum,High,Male,22
CUST3716,01-08-2024,2454.91,Debit,Entertainment,85538,7584.06,Completed,West,Low,Gold,High,Other,61
CUST8451,26-02-2025,8359.32,Debit,Restaurants,143022,8881.9,Completed,East,Low,Gold,Low,Female,60
CUST7068,02-12-2024,1072.64,Credit,Restaurants,96606,11019.23,Completed,East,Low,Platinum,Low,Female,56
CUST4786,10-07-2025,1680.09,Credit,Entertainment,141462,18737.58,Pending,East,Low,Silver,Moderate,Male,40
CUST6598,06-06-2025,8268.57,Credit,Bills,147729,18337.67,Completed,West,Low,Platinum,Moderate,Female,25
CUST8936,20-11-2024,9167.3,Credit,Online Shopping,52499,18912.8,Completed,North,Low,Platinum,Moderate,Female,40
CUST7891,05-06-2025,9873.63,Debit,Restaurants,145016,23359.04,Completed,West,Low,Silver,Moderate,Female,55
CUST4279,26-09-2024,7497.08,Debit,Restaurants,84705,21747.93,Completed,North,Low,Platinum,Moderate,Male,18
CUST4325,07-12-2024,3214.4,Debit,Travel,108247,880.29,Completed,East,Low,Gold,Low,Male,20
CUST4170,04-07-2025,494.48,Credit,Bills,184271,22817.65,Pending,East,Low,Gold,High,Male,50
CUST5171,03-04-2025,1665.96,Debit,Bills,79196,10970.76,Completed,North,High,Silver,High,Male,57
CUST5538,15-11-2024,6314.86,Debit,Groceries,33254,15371.41,Completed,West,Medium,Platinum,Low,Other,59
CUST8710,10-11-2024,2991.63,Debit,Groceries,189392,26186.44,Completed,East,High,Platinum,Moderate,Male,63
CUST6414,16-09-2024,1175.58,Credit,Bills,94495,22055.64,Completed,North,Low,Platinum,Low,Female,29
CUST1309,21-07-2024,1508.43,Credit,Restaurants,116477,16423.66,Pending,North,Medium,Platinum,Low,Male,37
CUST7478,10-03-2025,8067.26,Credit,Healthcare,181658,24488.11,Completed,North,Low,Platinum,Moderate,Male,45
CUST5587,28-04-2025,697.31,Credit,Groceries,32997,2411.56,Pending,West,Low,Gold,Low,Other,36
CUST2781,29-10-2024,5137.33,Debit,Online Shopping,32058,22689.31,Completed,South,Low,Platinum,High,Other,59
CUST5807,10-12-2024,503.12,Credit,Online Shopping,42537,24188.69,Completed,East,Medium,Gold,Moderate,Other,28
CUST4874,24-07-2024,6440.42,Debit,Groceries,108858,23493,Completed,North,Low,Gold,High,Female,56
CUST9594,21-06-2025,6220.81,Debit,Online Shopping,155285,20395.78,Completed,East,Low,Silver,Moderate,Other,60
CUST2458,10-05-2025,6697.02,Credit,Online Shopping,198779,1480.52,Completed,North,Low,Platinum,Moderate,Other,56
CUST3291,30-12-2024,1931.74,Debit,Healthcare,171305,19939.42,Completed,West,Low,Silver,Low,Male,65
CUST7696,08-10-2024,4771.72,Debit,Online Shopping,147345,7826.12,Not Started,South,Medium,Silver,Moderate,Female,49
CUST1548,02-04-2025,7073.2,Credit,Groceries,29918,24625.92,Completed,West,Low,Silver,Moderate,Female,36
CUST7420,31-12-2024,3215.43,Debit,Healthcare,86491,25800.43,Completed,West,Low,Platinum,Moderate,Male,55
CUST7404,17-02-2025,2237.04,Credit,Online Shopping,163017,527.37,Completed,North,Low,Platinum,High,Female,34
CUST9951,22-06-2025,4173.13,Credit,Groceries,135884,18472.61,Completed,South,Low,Platinum,Low,Female,68
CUST6269,09-09-2024,2948.24,Credit,Healthcare,198722,824.8,Completed,West,Low,Gold,Moderate,Male,50
CUST1022,21-08-2024,7970.2,Debit,Travel,101982,3602.61,Completed,East,Low,Silver,Moderate,Other,19
CUST1032,06-04-2025,9222.08,Credit,Restaurants,61596,19553.86,Pending,West,Low,Gold,Moderate,Male,58
CUST3494,24-03-2025,7070.17,Debit,Healthcare,74801,11265.99,Completed,South,Low,Gold,Moderate,Male,29
CUST8290,15-05-2025,1308.73,Credit,Travel,155594,4372.29,Completed,West,Low,Gold,Moderate,Male,53
CUST5340,09-09-2024,525.61,Debit,Online Shopping,52303,11926.37,Not Started,East,Medium,Silver,Low,Other,47
CUST7703,27-09-2024,4392.59,Debit,Travel,156025,4574.61,Pending,South,Low,Gold,Low,Male,62
CUST4123,02-07-2025,1257.34,Debit,Bills,185906,29201.13,Completed,West,Low,Gold,Moderate,Male,47
CUST2885,25-03-2025,7696.72,Credit,Travel,131714,26610.85,Pending,North,Low,Platinum,High,Other,60
CUST2955,17-05-2025,9080.56,Credit,Bills,139901,11645.89,Completed,East,Low,Platinum,Low,Male,19
CUST2306,31-03-2025,8235.36,Credit,Travel,197477,892.9,Completed,North,Low,Platinum,Moderate,Female,46
CUST8579,07-08-2024,6263.59,Debit,Restaurants,99651,27872.65,Completed,West,Low,Silver,High,Male,45
CUST7860,16-01-2025,8123.83,Debit,Online Shopping,63652,23108.93,Completed,East,Medium,Platinum,Low,Other,30
CUST2940,27-09-2024,4510.46,Debit,Bills,35048,26783.84,Pending,North,Low,Silver,Low,Female,38
CUST5206,05-06-2025,2882.71,Debit,Online Shopping,109905,21979.79,Pending,East,Low,Gold,Moderate,Female,62
CUST8507,13-07-2025,2263.12,Credit,Groceries,96218,4521.23,Not Started,South,Medium,Platinum,Low,Male,28
CUST8673,23-03-2025,2164.77,Debit,Online Shopping,171606,18127.99,Completed,East,High,Silver,Moderate,Female,60
CUST5251,09-01-2025,807.43,Credit,Online Shopping,90243,11267.74,Completed,West,High,Gold,Low,Female,49
CUST8135,17-04-2025,8739.54,Debit,Online Shopping,102516,29302.64,Completed,North,Low,Silver,Moderate,Female,63
CUST6527,06-11-2024,4088.61,Credit,Restaurants,168119,18903.03,Pending,South,Low,Gold,Moderate,Male,44
CUST4838,30-04-2025,9149.82,Debit,Online Shopping,138237,21393.46,Completed,North,Low,Platinum,Moderate,Female,46
CUST6656,29-01-2025,8382.65,Credit,Groceries,124480,3306.28,Completed,North,Low,Gold,Low,Male,44
CUST7531,29-12-2024,6168.3,Debit,Groceries,85756,6008.21,Completed,North,Low,Platinum,Moderate,Other,46
CUST5706,19-02-2025,6218.36,Credit,Groceries,74316,29229.4,Completed,West,Low,Silver,Low,Other,60
CUST2783,24-04-2025,9209.61,Credit,Travel,182427,20317.1,Pending,South,Medium,Platinum,High,Female,19
CUST8329,29-09-2024,6761.3,Debit,Groceries,73352,9325.15,Completed,South,Low,Silver,Low,Other,40
CUST8833,02-01-2025,405.29,Credit,Online Shopping,172828,5187.45,Completed,West,Medium,Gold,Moderate,Other,37
CUST5366,08-10-2024,3674.2,Debit,Travel,115956,5343.26,Completed,South,Medium,Platinum,Moderate,Other,69
CUST8336,26-09-2024,9055.74,Credit,Healthcare,74324,14975.16,Pending,East,Low,Platinum,High,Other,50
CUST9198,20-12-2024,934.07,Debit,Entertainment,45052,17287.18,Completed,West,Low,Silver,Moderate,Female,50
CUST1513,09-07-2025,5560.99,Debit,Groceries,199236,15888.32,Pending,North,Low,Platinum,Low,Female,60
CUST3847,10-01-2025,6782.75,Credit,Restaurants,102587,2622.72,Pending,East,Low,Platinum,Moderate,Other,33
CUST9895,10-07-2025,1680.76,Debit,Online Shopping,43299,4137,Completed,South,Low,Platinum,Low,Male,28
CUST8866,26-06-2025,6739.53,Debit,Healthcare,68526,14285.66,Completed,East,Medium,Gold,Moderate,Male,69
CUST6885,13-09-2024,7137.35,Credit,Bills,58114,18866.73,Pending,North,Low,Gold,Moderate,Female,26
CUST5974,05-08-2024,7741.75,Credit,Online Shopping,68766,26112.53,Completed,South,Low,Platinum,Moderate,Male,32
CUST1088,27-05-2025,2704.89,Debit,Groceries,136463,2670.17,Pending,West,Medium,Gold,Moderate,Male,35
CUST2110,10-05-2025,9674.31,Debit,Bills,99531,19622.99,Completed,South,High,Platinum,Moderate,Other,57
CUST4248,08-02-2025,1247.45,Debit,Healthcare,82928,5565.74,Completed,East,Low,Silver,Low,Other,35
CUST4258,19-09-2024,9366.77,Credit,Entertainment,30049,8760.04,Completed,North,Low,Silver,Moderate,Female,59
CUST3664,08-07-2025,1162.36,Credit,Bills,112599,17075.77,Completed,North,Low,Gold,Moderate,Female,28
CUST7669,21-02-2025,1908.78,Debit,Healthcare,85997,26280.38,Not Started,East,Low,Platinum,Low,Other,27
CUST2290,05-01-2025,1937.97,Debit,Bills,27818,2921.61,Completed,West,Low,Gold,Moderate,Female,50
CUST5262,10-01-2025,1657.56,Credit,Travel,46349,13200,Completed,South,Medium,Silver,Moderate,Other,54
CUST6415,05-09-2024,8003.41,Credit,Groceries,177061,27271.87,Pending,East,Low,Gold,Moderate,Male,65
CUST2109,02-11-2024,3291.06,Debit,Healthcare,120266,20337.94,Not Started,South,Low,Gold,High,Other,63
CUST7367,13-11-2024,2420.58,Credit,Groceries,59460,3526.41,Completed,East,Low,Gold,Low,Female,67
CUST8701,31-05-2025,8061.11,Debit,Bills,169941,25000.78,Not Started,North,Low,Gold,High,Female,40
CUST1220,08-12-2024,2998.4,Credit,Restaurants,143353,29752.06,Completed,South,Medium,Platinum,Low,Male,43
CUST1304,03-09-2024,281.5,Debit,Entertainment,190822,13348.03,Pending,East,Low,Silver,Low,Male,22
CUST8943,14-05-2025,9972.22,Debit,Online Shopping,180671,15710.6,Completed,West,Low,Silver,High,Female,56
CUST8812,11-03-2025,6925.63,Debit,Entertainment,25058,17948.28,Pending,West,Low,Silver,Moderate,Male,50
